,PRCP,TMAX,TMIN,yr,mo,dy,warmth,wetness
24457,0.019685039,55.04,35.96,2008,5,11,Cold,Damp
24458,0,59,30.92,2008,5,12,Cold,Dry
24459,0.098425197,53.96,46.94,2008,5,13,Cold,Damp
24460,0,69.08,51.98,2008,5,14,Warm,Dry
24461,0,73.04,50,2008,5,15,Warm,Dry
24462,0,84.92,50,2008,5,16,Warm,Dry
24463,0,91.04,51.08,2008,5,17,Warm,Dry
24464,0,78.08,51.98,2008,5,18,Warm,Dry
24465,0,75.02,50,2008,5,19,Warm,Dry
24466,0.181102362,57.92,48.02,2008,5,20,Cold,Really Wet
24467,0.019685039,57.02,46.04,2008,5,21,Cold,Damp
24468,0,57.02,46.04,2008,5,22,Cold,Dry
24469,0.011811024,60.98,44.96,2008,5,23,Warm,Damp
24470,0,78.98,44.96,2008,5,24,Warm,Dry
24471,0.031496063,64.94,51.08,2008,5,25,Warm,Damp
24472,0,69.98,48.92,2008,5,26,Warm,Dry
24473,0,68,48.92,2008,5,27,Warm,Dry
24474,0,64.94,48.92,2008,5,28,Warm,Dry
24475,0,55.94,46.94,2008,5,29,Cold,Dry
24476,0,64.04,44.96,2008,5,30,Warm,Dry
24477,0,69.98,35.96,2008,5,31,Warm,Dry
24478,0,57.02,48.92,2008,6,1,Cold,Dry
24479,0.11023622,60.98,48.02,2008,6,2,Warm,Damp
24480,0.468503937,59,46.94,2008,6,3,Cold,Really Wet
24481,0,57.92,42.08,2008,6,4,Cold,Dry
24482,0.228346457,55.04,41,2008,6,5,Cold,Really Wet
24483,0.409448819,57.02,46.04,2008,6,6,Cold,Really Wet
24484,0,57.02,46.94,2008,6,7,Cold,Dry
24485,0,60.08,44.96,2008,6,8,Cold,Dry
24486,0.181102362,59,44.06,2008,6,9,Cold,Really Wet
24487,0.011811024,55.94,44.06,2008,6,10,Cold,Damp
24488,0,53.96,46.94,2008,6,11,Cold,Dry
24489,0,68,35.96,2008,6,12,Warm,Dry
24490,0,68,42.08,2008,6,13,Warm,Dry
24491,0,64.94,39.02,2008,6,14,Warm,Dry
24492,0,71.06,37.04,2008,6,15,Warm,Dry
24493,0,71.96,41,2008,6,16,Warm,Dry
24494,0,60.08,42.98,2008,6,17,Cold,Dry
24495,0,62.06,41,2008,6,18,Warm,Dry
24496,0,73.04,44.96,2008,6,19,Warm,Dry
24497,0,84.92,46.04,2008,6,20,Warm,Dry
24498,0,78.98,53.96,2008,6,21,Warm,Dry
24499,0,71.06,44.96,2008,6,22,Warm,Dry
24500,0,69.98,37.94,2008,6,23,Warm,Dry
24501,0,71.96,44.06,2008,6,24,Warm,Dry
24502,0,73.04,41,2008,6,25,Warm,Dry
24503,0,66.92,48.02,2008,6,26,Warm,Dry
24504,0,80.06,46.94,2008,6,27,Warm,Dry
24505,0,91.94,55.94,2008,6,28,Warm,Dry
24506,0,93.92,59,2008,6,29,Warm,Dry
24507,0,82.04,53.06,2008,6,30,Warm,Dry
24508,0,82.04,50,2008,7,1,Warm,Dry
24509,0,82.04,51.98,2008,7,2,Warm,Dry
24510,0.070866142,75.02,55.04,2008,7,3,Warm,Damp
24511,0.11023622,71.06,57.92,2008,7,4,Warm,Damp
24512,0.011811024,69.98,55.94,2008,7,5,Warm,Damp
24513,0,71.06,51.98,2008,7,6,Warm,Dry
24514,0,78.08,46.04,2008,7,7,Warm,Dry
24515,0,86,48.92,2008,7,8,Warm,Dry
24516,0,84.92,53.06,2008,7,9,Warm,Dry
24517,0,73.04,48.02,2008,7,10,Warm,Dry
24518,0,82.04,42.98,2008,7,11,Warm,Dry
24519,0,87.98,44.96,2008,7,12,Warm,Dry
24520,0,87.98,50,2008,7,13,Warm,Dry
24521,0,84.02,46.94,2008,7,14,Warm,Dry
24522,0,87.08,51.08,2008,7,15,Warm,Dry
24523,0,75.92,46.04,2008,7,16,Warm,Dry
24524,0,75.02,48.02,2008,7,17,Warm,Dry
24525,0,62.96,50,2008,7,18,Warm,Dry
24526,0,75.92,51.08,2008,7,19,Warm,Dry
24527,0,82.04,44.06,2008,7,20,Warm,Dry
24528,0,75.92,48.92,2008,7,21,Warm,Dry
24529,0,66.02,50,2008,7,22,Warm,Dry
24530,0,66.02,48.02,2008,7,23,Warm,Dry
24531,0,78.08,39.92,2008,7,24,Warm,Dry
24532,0,78.08,48.02,2008,7,25,Warm,Dry
24533,0,73.04,46.94,2008,7,26,Warm,Dry
24534,0,71.96,50,2008,7,27,Warm,Dry
24535,0,80.06,41,2008,7,28,Warm,Dry
24536,0.118110236,68,53.06,2008,7,29,Warm,Damp
24537,0,68,48.02,2008,7,30,Warm,Dry
24538,0.11023622,73.04,42.08,2008,7,31,Warm,Damp
24539,0.070866142,68,50,2008,8,1,Warm,Damp
24540,0,68,50,2008,8,2,Warm,Dry
24541,0,73.04,42.98,2008,8,3,Warm,Dry
24542,0,84.92,46.04,2008,8,4,Warm,Dry
24543,0,89.96,50,2008,8,5,Warm,Dry
24544,0,84.92,53.06,2008,8,6,Warm,Dry
24545,0,82.94,51.98,2008,8,7,Warm,Dry
24546,0,71.96,53.06,2008,8,8,Warm,Dry
24547,0.090551181,69.08,55.04,2008,8,9,Warm,Damp
24548,0.011811024,71.06,53.96,2008,8,10,Warm,Damp
24549,0,77,55.04,2008,8,11,Warm,Dry
24550,0,75.92,48.92,2008,8,12,Warm,Dry
24551,0,82.94,51.98,2008,8,13,Warm,Dry
24552,0,91.04,53.96,2008,8,14,Warm,Dry
24553,0,93.02,57.92,2008,8,15,Warm,Dry
24554,0,91.94,60.08,2008,8,16,Warm,Dry
24555,0.011811024,86,60.08,2008,8,17,Warm,Damp
24556,0.070866142,66.92,57.02,2008,8,18,Warm,Damp
24557,0.350393701,73.04,57.92,2008,8,19,Warm,Really Wet
24558,0.681102362,66.02,55.94,2008,8,20,Warm,Really Wet
24559,0.039370079,69.08,48.92,2008,8,21,Warm,Damp
24560,0,75.92,48.02,2008,8,22,Warm,Dry
24561,0,84.92,48.02,2008,8,23,Warm,Dry
24562,0.25984252,73.04,55.94,2008,8,24,Warm,Really Wet
24563,0,69.98,50,2008,8,25,Warm,Dry
24564,0.118110236,69.98,44.96,2008,8,26,Warm,Damp
24565,0.149606299,66.02,53.06,2008,8,27,Warm,Really Wet
24566,0,69.08,55.94,2008,8,28,Warm,Dry
24567,0,71.96,50,2008,8,29,Warm,Dry
24568,0,66.02,48.92,2008,8,30,Warm,Dry
24569,0.011811024,66.02,46.94,2008,8,31,Warm,Damp
24570,0,66.02,42.08,2008,9,1,Warm,Dry
24571,0,71.06,42.08,2008,9,2,Warm,Dry
24572,0,71.96,42.98,2008,9,3,Warm,Dry
24573,0,73.94,46.04,2008,9,4,Warm,Dry
24574,0,75.02,46.04,2008,9,5,Warm,Dry
24575,0,75.02,51.08,2008,9,6,Warm,Dry
24576,0,77,50,2008,9,7,Warm,Dry
24577,0,80.96,44.96,2008,9,8,Warm,Dry
24578,0,75.92,44.96,2008,9,9,Warm,Dry
24579,0,75.92,39.92,2008,9,10,Warm,Dry
24580,0,80.06,42.98,2008,9,11,Warm,Dry
24581,0,73.04,44.96,2008,9,12,Warm,Dry
24582,0,75.02,46.04,2008,9,13,Warm,Dry
24583,0,80.06,42.08,2008,9,14,Warm,Dry
24584,0,82.94,42.98,2008,9,15,Warm,Dry
24585,0,84.02,44.06,2008,9,16,Warm,Dry
24586,0,73.94,46.04,2008,9,17,Warm,Dry
24587,0,60.08,48.92,2008,9,18,Cold,Dry
24588,0,64.94,53.96,2008,9,19,Warm,Dry
24589,0.078740157,62.06,53.96,2008,9,20,Warm,Damp
24590,0,68,53.06,2008,9,21,Warm,Dry
24591,0,64.04,41,2008,9,22,Warm,Dry
24592,0,62.96,35.06,2008,9,23,Warm,Dry
24593,0.090551181,62.06,44.06,2008,9,24,Warm,Damp
24594,0.098425197,62.96,51.08,2008,9,25,Warm,Damp
24595,0,68,48.92,2008,9,26,Warm,Dry
24596,0,68,42.08,2008,9,27,Warm,Dry
24597,0,71.96,37.94,2008,9,28,Warm,Dry
24598,0,80.06,37.94,2008,9,29,Warm,Dry
24599,0,73.04,44.96,2008,9,30,Warm,Dry
24600,0,71.06,50,2008,10,1,Warm,Dry
24601,0.149606299,66.92,51.08,2008,10,2,Warm,Really Wet
24602,0.779527559,57.92,51.98,2008,10,3,Cold,Really Wet
24603,0.338582677,59,48.02,2008,10,4,Cold,Really Wet
24604,0.161417323,55.94,42.98,2008,10,5,Cold,Really Wet
24605,0.5,60.98,51.98,2008,10,6,Warm,Really Wet
24606,0.031496063,60.98,44.06,2008,10,7,Warm,Damp
24607,0,57.92,35.96,2008,10,8,Cold,Dry
24608,0.070866142,53.96,39.02,2008,10,9,Cold,Damp
24609,0,55.94,33.08,2008,10,10,Cold,Dry
24610,0,55.94,28.04,2008,10,11,Cold,Dry
24611,0,62.96,41,2008,10,12,Warm,Dry
24612,0.098425197,55.94,48.92,2008,10,13,Cold,Damp
24613,0,57.92,33.08,2008,10,14,Cold,Dry
24614,0.078740157,51.98,30.02,2008,10,15,Cold,Damp
24615,0.039370079,57.92,44.96,2008,10,16,Cold,Damp
24616,0,66.92,50,2008,10,17,Warm,Dry
24617,0,57.02,33.98,2008,10,18,Cold,Dry
24618,0,55.04,32,2008,10,19,Cold,Dry
24619,0.539370079,57.92,41,2008,10,20,Cold,Really Wet
24620,0,57.02,35.96,2008,10,21,Cold,Dry
24621,0,62.06,33.98,2008,10,22,Warm,Dry
24622,0.011811024,57.02,33.08,2008,10,23,Cold,Damp
24623,0,55.94,30.92,2008,10,24,Cold,Dry
24624,0,57.92,39.92,2008,10,25,Cold,Dry
24625,0,60.98,35.96,2008,10,26,Warm,Dry
24626,0,62.96,33.08,2008,10,27,Warm,Dry
24627,0,62.06,37.04,2008,10,28,Warm,Dry
24628,0,60.98,42.08,2008,10,29,Warm,Dry
24629,0,53.06,41,2008,10,30,Cold,Dry
24630,0.559055118,57.92,50,2008,10,31,Cold,Really Wet
24631,0.078740157,57.02,42.98,2008,11,1,Cold,Damp
24632,0.318897638,57.02,42.98,2008,11,2,Cold,Really Wet
24633,0.551181102,51.98,46.04,2008,11,3,Cold,Really Wet
24634,0.421259843,51.08,37.94,2008,11,4,Cold,Really Wet
24635,0.059055118,48.92,30.92,2008,11,5,Cold,Damp
24636,2.511811024,57.92,44.06,2008,11,6,Cold,Really Wet
24637,0.921259843,60.08,55.04,2008,11,7,Cold,Really Wet
24638,0.141732283,60.98,51.08,2008,11,8,Warm,Really Wet
24639,0.059055118,55.04,48.92,2008,11,9,Cold,Damp
24640,0.059055118,57.02,46.94,2008,11,10,Cold,Damp
24641,1.291338583,55.94,46.94,2008,11,11,Cold,Really Wet
24642,2.11023622,57.92,51.98,2008,11,12,Cold,Really Wet
24643,0,53.96,33.08,2008,11,13,Cold,Dry
24644,0,53.06,37.04,2008,11,14,Cold,Dry
24645,0,57.92,35.96,2008,11,15,Cold,Dry
24646,0,55.94,35.96,2008,11,16,Cold,Dry
24647,0,60.08,37.04,2008,11,17,Cold,Dry
24648,0,53.96,39.02,2008,11,18,Cold,Dry
24649,0,53.06,33.08,2008,11,19,Cold,Dry
24650,0.25984252,50,33.08,2008,11,20,Cold,Really Wet
24651,0.169291339,48.92,33.08,2008,11,21,Cold,Really Wet
24652,0.330708661,50,33.08,2008,11,22,Cold,Really Wet
24653,0,50,28.94,2008,11,23,Cold,Dry
24654,0,51.98,26.06,2008,11,24,Cold,Dry
24655,0.031496063,44.06,30.92,2008,11,25,Cold,Damp
24656,0,50,28.04,2008,11,26,Cold,Dry
24657,0.031496063,46.04,26.06,2008,11,27,Cold,Damp
24658,0.019685039,48.92,42.98,2008,11,28,Cold,Damp
24659,0,55.94,48.92,2008,11,29,Cold,Dry
24660,0,53.96,51.08,2008,11,30,Cold,Dry
24661,0.279527559,53.96,46.04,2008,12,1,Cold,Really Wet
24662,0.031496063,51.98,37.04,2008,12,2,Cold,Damp
24663,0,48.92,37.94,2008,12,3,Cold,Dry
24664,0,48.02,28.04,2008,12,4,Cold,Dry
24665,0,48.92,30.02,2008,12,5,Cold,Dry
24666,0.011811024,51.98,32,2008,12,6,Cold,Damp
24667,0.401574803,51.08,32,2008,12,7,Cold,Really Wet
24668,0,48.02,28.04,2008,12,8,Cold,Dry
24669,0.039370079,44.96,39.02,2008,12,9,Cold,Damp
24670,0.031496063,48.02,44.06,2008,12,10,Cold,Damp
24671,0,46.04,39.92,2008,12,11,Cold,Dry
24672,0.358267717,44.06,37.04,2008,12,12,Cold,Really Wet
24673,0.059055118,41,32,2008,12,13,Cold,Damp
24674,0.078740157,33.98,24.08,2008,12,14,Cold,Damp
24675,0,30.92,23,2008,12,15,Cold,Dry
24676,0,32,12.02,2008,12,16,Cold,Dry
24677,0.330708661,35.06,26.06,2008,12,17,Cold,Really Wet
24678,0.090551181,33.08,19.04,2008,12,18,Cold,Damp
24679,0,30.02,10.94,2008,12,19,Cold,Dry
24680,0.700787402,26.96,6.98,2008,12,20,Cold,Really Wet
24681,0.330708661,30.92,26.06,2008,12,21,Cold,Really Wet
24682,0.019685039,33.98,26.96,2008,12,22,Cold,Damp
24683,0,33.08,24.08,2008,12,23,Cold,Dry
24684,0.38976378,35.06,26.96,2008,12,24,Cold,Really Wet
24685,0.039370079,35.06,26.06,2008,12,25,Cold,Damp
24686,0.228346457,37.94,26.06,2008,12,26,Cold,Really Wet
24687,0.720472441,42.08,37.04,2008,12,27,Cold,Really Wet
24688,0.208661417,41,33.08,2008,12,28,Cold,Really Wet
24689,0.350393701,41,33.98,2008,12,29,Cold,Really Wet
24690,0.149606299,39.02,28.94,2008,12,30,Cold,Really Wet
24691,0.200787402,42.08,35.96,2008,12,31,Cold,Really Wet
24692,0.75984252,48.92,35.96,2009,1,1,Cold,Really Wet
24693,0.161417323,39.02,30.92,2009,1,2,Cold,Really Wet
24694,0,37.94,30.92,2009,1,3,Cold,Dry
24695,0.38976378,35.96,24.98,2009,1,4,Cold,Really Wet
24696,0.228346457,46.04,35.96,2009,1,5,Cold,Really Wet
24697,1.318897638,53.96,42.98,2009,1,6,Cold,Really Wet
24698,4.818897638,51.98,51.08,2009,1,7,Cold,Really Wet
24699,0.24015748,51.08,33.98,2009,1,8,Cold,Really Wet
24700,0,42.98,30.92,2009,1,9,Cold,Dry
24701,0.318897638,42.08,35.96,2009,1,10,Cold,Really Wet
24702,0.051181102,48.02,42.08,2009,1,11,Cold,Damp
24703,0.011811024,51.08,42.98,2009,1,12,Cold,Damp
24704,0,46.04,39.02,2009,1,13,Cold,Dry
24705,0,46.04,39.02,2009,1,14,Cold,Dry
24706,0,41,37.04,2009,1,15,Cold,Dry
24707,0,39.02,35.06,2009,1,16,Cold,Dry
24708,0,41,30.02,2009,1,17,Cold,Dry
24709,0,44.96,26.96,2009,1,18,Cold,Dry
24710,0,46.04,23,2009,1,19,Cold,Dry
24711,0,48.02,26.06,2009,1,20,Cold,Dry
24712,0,35.96,30.02,2009,1,21,Cold,Dry
24713,0,39.02,30.02,2009,1,22,Cold,Dry
24714,0,35.96,30.02,2009,1,23,Cold,Dry
24715,0.059055118,39.02,28.94,2009,1,24,Cold,Damp
24716,0.078740157,35.96,26.96,2009,1,25,Cold,Damp
24717,0,37.94,17.96,2009,1,26,Cold,Dry
24718,0.12992126,39.92,30.02,2009,1,27,Cold,Damp
24719,0,48.02,35.06,2009,1,28,Cold,Dry
24720,0,46.04,26.96,2009,1,29,Cold,Dry
24721,0.011811024,48.92,26.96,2009,1,30,Cold,Damp
24722,0,46.94,28.04,2009,1,31,Cold,Dry
24723,0,44.06,28.94,2009,2,1,Cold,Dry
24724,0,51.98,26.96,2009,2,2,Cold,Dry
24725,0,60.08,21.92,2009,2,3,Cold,Dry
24726,0,60.08,26.06,2009,2,4,Cold,Dry
24727,0,50,28.04,2009,2,5,Cold,Dry
24728,0.051181102,44.06,28.94,2009,2,6,Cold,Damp
24729,0,39.92,28.04,2009,2,7,Cold,Dry
24730,0.011811024,46.94,32,2009,2,8,Cold,Damp
24731,0,42.98,28.94,2009,2,9,Cold,Dry
24732,0.350393701,33.98,30.02,2009,2,10,Cold,Really Wet
24733,0,46.04,26.06,2009,2,11,Cold,Dry
24734,0,46.04,26.06,2009,2,12,Cold,Dry
24735,0,44.96,28.94,2009,2,13,Cold,Dry
24736,0.011811024,44.96,24.08,2009,2,14,Cold,Damp
24737,0.078740157,39.92,24.08,2009,2,15,Cold,Damp
24738,0,48.92,24.98,2009,2,16,Cold,Dry
24739,0,48.92,28.94,2009,2,17,Cold,Dry
24740,0,55.94,24.98,2009,2,18,Cold,Dry
24741,0,53.06,26.06,2009,2,19,Cold,Dry
24742,0,53.96,24.98,2009,2,20,Cold,Dry
24743,0.011811024,53.06,24.98,2009,2,21,Cold,Damp
24744,0.141732283,55.04,37.94,2009,2,22,Cold,Really Wet
24745,0.169291339,48.92,37.04,2009,2,23,Cold,Really Wet
24746,0.551181102,50,42.08,2009,2,24,Cold,Really Wet
24747,0.228346457,46.94,32,2009,2,25,Cold,Really Wet
24748,0,41,26.06,2009,2,26,Cold,Dry
24749,0,48.92,28.04,2009,2,27,Cold,Dry
24750,0,50,26.96,2009,2,28,Cold,Dry
24751,0.330708661,48.92,41,2009,3,1,Cold,Really Wet
24752,0.208661417,55.94,37.04,2009,3,2,Cold,Really Wet
24753,0.161417323,53.06,37.04,2009,3,3,Cold,Really Wet
24754,0.011811024,50,32,2009,3,4,Cold,Damp
24755,0.291338583,46.94,35.06,2009,3,5,Cold,Really Wet
24756,0,48.02,24.98,2009,3,6,Cold,Dry
24757,0.141732283,44.96,30.02,2009,3,7,Cold,Really Wet
24758,0.161417323,41,30.02,2009,3,8,Cold,Really Wet
24759,0.181102362,42.08,23,2009,3,9,Cold,Really Wet
24760,0,42.98,19.94,2009,3,10,Cold,Dry
24761,0,44.96,26.06,2009,3,11,Cold,Dry
24762,0,51.98,21.02,2009,3,12,Cold,Dry
24763,0,57.92,23,2009,3,13,Cold,Dry
24764,0.649606299,44.06,35.96,2009,3,14,Cold,Really Wet
24765,0.61023622,46.94,32,2009,3,15,Cold,Really Wet
24766,0.799212598,44.06,33.98,2009,3,16,Cold,Really Wet
24767,0.649606299,46.94,33.08,2009,3,17,Cold,Really Wet
24768,0.019685039,55.04,33.98,2009,3,18,Cold,Damp
24769,0.118110236,51.98,42.08,2009,3,19,Cold,Damp
24770,0.070866142,55.04,26.96,2009,3,20,Cold,Damp
24771,0,51.08,26.06,2009,3,21,Cold,Dry
24772,0.090551181,46.94,33.98,2009,3,22,Cold,Damp
24773,0.311023622,44.06,30.02,2009,3,23,Cold,Really Wet
24774,0.031496063,50,39.92,2009,3,24,Cold,Damp
24775,0.051181102,50,30.92,2009,3,25,Cold,Damp
24776,0,53.96,28.94,2009,3,26,Cold,Dry
24777,0,53.06,37.04,2009,3,27,Cold,Dry
24778,0.62992126,42.08,33.98,2009,3,28,Cold,Really Wet
24779,0,51.08,28.94,2009,3,29,Cold,Dry
24780,0.011811024,46.94,35.06,2009,3,30,Cold,Damp
24781,0.228346457,46.94,37.94,2009,3,31,Cold,Really Wet
24782,0.448818898,46.04,33.98,2009,4,1,Cold,Really Wet
24783,0.019685039,48.92,39.02,2009,4,2,Cold,Damp
24784,0,50,32,2009,4,3,Cold,Dry
24785,0,57.92,24.98,2009,4,4,Cold,Dry
24786,0,69.98,28.94,2009,4,5,Warm,Dry
24787,0,73.94,30.92,2009,4,6,Warm,Dry
24788,0,66.92,30.92,2009,4,7,Warm,Dry
24789,0,53.96,42.08,2009,4,8,Cold,Dry
24790,0.078740157,57.02,42.08,2009,4,9,Cold,Damp
24791,0.090551181,51.08,42.98,2009,4,10,Cold,Damp
24792,0.039370079,53.06,44.06,2009,4,11,Cold,Damp
24793,1.051181102,51.98,39.92,2009,4,12,Cold,Really Wet
24794,0.448818898,48.02,33.98,2009,4,13,Cold,Really Wet
24795,0,53.96,32,2009,4,14,Cold,Dry
24796,0,55.94,28.04,2009,4,15,Cold,Dry
24797,0.090551181,62.96,28.94,2009,4,16,Warm,Damp
24798,0.318897638,57.92,33.08,2009,4,17,Cold,Really Wet
24799,0,60.98,30.02,2009,4,18,Warm,Dry
24800,0,73.94,37.04,2009,4,19,Warm,Dry
24801,0,75.92,39.02,2009,4,20,Warm,Dry
24802,0,78.98,39.02,2009,4,21,Warm,Dry
24803,0,57.02,35.06,2009,4,22,Cold,Dry
24804,0.141732283,55.04,28.94,2009,4,23,Cold,Really Wet
24805,0,62.06,30.02,2009,4,24,Warm,Dry
24806,0,53.96,37.04,2009,4,25,Cold,Dry
24807,0,59,33.08,2009,4,26,Cold,Dry
24808,0,62.06,33.98,2009,4,27,Warm,Dry
24809,0.37007874,53.06,44.06,2009,4,28,Cold,Really Wet
24810,0.031496063,57.02,37.94,2009,4,29,Cold,Damp
24811,0,64.94,35.06,2009,4,30,Warm,Dry
24812,0,73.04,33.08,2009,5,1,Warm,Dry
24813,0.661417323,60.98,44.96,2009,5,2,Warm,Really Wet
24814,0,62.06,37.04,2009,5,3,Warm,Dry
24815,0.779527559,59,39.92,2009,5,4,Cold,Really Wet
24816,0.358267717,55.94,46.94,2009,5,5,Cold,Really Wet
24817,1.011811024,55.94,46.94,2009,5,6,Cold,Really Wet
24818,0.220472441,57.02,39.02,2009,5,7,Cold,Really Wet
24819,0,59,33.98,2009,5,8,Cold,Dry
24820,0,66.02,33.08,2009,5,9,Warm,Dry
24821,0.011811024,66.02,37.04,2009,5,10,Warm,Damp
24822,0.098425197,59,44.06,2009,5,11,Cold,Damp
24823,0.251968504,55.94,39.92,2009,5,12,Cold,Really Wet
24824,0.830708661,51.08,37.94,2009,5,13,Cold,Really Wet
24825,0.051181102,57.92,42.08,2009,5,14,Cold,Damp
24826,0,66.92,35.06,2009,5,15,Warm,Dry
24827,0,80.96,37.04,2009,5,16,Warm,Dry
24828,0,80.06,42.08,2009,5,17,Warm,Dry
24829,0.251968504,69.98,46.04,2009,5,18,Warm,Really Wet
24830,0.161417323,55.04,44.96,2009,5,19,Cold,Really Wet
24831,0,62.96,42.08,2009,5,20,Warm,Dry
24832,0,69.08,37.04,2009,5,21,Warm,Dry
24833,0,73.94,37.94,2009,5,22,Warm,Dry
24834,0,73.04,39.02,2009,5,23,Warm,Dry
24835,0,71.96,39.92,2009,5,24,Warm,Dry
24836,0,71.06,39.92,2009,5,25,Warm,Dry
24837,0,64.04,46.94,2009,5,26,Warm,Dry
24838,0,71.06,37.04,2009,5,27,Warm,Dry
24839,0,78.98,42.08,2009,5,28,Warm,Dry
24840,0,84.92,46.94,2009,5,29,Warm,Dry
24841,0,80.96,44.06,2009,5,30,Warm,Dry
24842,0,82.04,44.96,2009,5,31,Warm,Dry
24843,0,84.02,46.94,2009,6,1,Warm,Dry
24844,0,82.94,50,2009,6,2,Warm,Dry
24845,0,89.06,48.92,2009,6,3,Warm,Dry
24846,0,91.94,48.92,2009,6,4,Warm,Dry
24847,0,64.94,55.04,2009,6,5,Warm,Dry
24848,0.039370079,66.02,55.04,2009,6,6,Warm,Damp
24849,0,66.02,48.92,2009,6,7,Warm,Dry
24850,0,73.94,42.08,2009,6,8,Warm,Dry
24851,0,78.98,44.06,2009,6,9,Warm,Dry
24852,0,73.94,53.06,2009,6,10,Warm,Dry
24853,0,71.96,51.08,2009,6,11,Warm,Dry
24854,0,75.92,53.06,2009,6,12,Warm,Dry
24855,0,75.92,48.02,2009,6,13,Warm,Dry
24856,0,64.94,48.92,2009,6,14,Warm,Dry
24857,0,75.02,44.96,2009,6,15,Warm,Dry
24858,0,71.96,46.94,2009,6,16,Warm,Dry
24859,0,73.04,55.94,2009,6,17,Warm,Dry
24860,0,71.06,48.92,2009,6,18,Warm,Dry
24861,0.181102362,68,50,2009,6,19,Warm,Really Wet
24862,0,64.94,48.02,2009,6,20,Warm,Dry
24863,0,68,46.94,2009,6,21,Warm,Dry
24864,0,66.02,46.94,2009,6,22,Warm,Dry
24865,0,75.02,39.92,2009,6,23,Warm,Dry
24866,0,71.06,53.96,2009,6,24,Warm,Dry
24867,0,64.94,50,2009,6,25,Warm,Dry
24868,0,69.98,46.94,2009,6,26,Warm,Dry
24869,0,78.98,39.92,2009,6,27,Warm,Dry
24870,0,73.04,51.08,2009,6,28,Warm,Dry
24871,0,75.02,39.92,2009,6,29,Warm,Dry
24872,0,77,41,2009,6,30,Warm,Dry
24873,0,80.06,41,2009,7,1,Warm,Dry
24874,0,86,44.96,2009,7,2,Warm,Dry
24875,0,89.96,44.96,2009,7,3,Warm,Dry
24876,0,87.98,48.92,2009,7,4,Warm,Dry
24877,0,77,51.08,2009,7,5,Warm,Dry
24878,0.011811024,64.94,53.96,2009,7,6,Warm,Damp
24879,0.019685039,64.94,46.94,2009,7,7,Warm,Damp
24880,0.031496063,62.96,46.94,2009,7,8,Warm,Damp
24881,0,73.04,53.06,2009,7,9,Warm,Dry
24882,0,82.94,46.04,2009,7,10,Warm,Dry
24883,0,87.08,53.06,2009,7,11,Warm,Dry
24884,0.078740157,60.98,53.96,2009,7,12,Warm,Damp
24885,0.011811024,64.04,48.02,2009,7,13,Warm,Damp
24886,0,73.94,50,2009,7,14,Warm,Dry
24887,0,82.94,44.96,2009,7,15,Warm,Dry
24888,0,89.06,51.08,2009,7,16,Warm,Dry
24889,0,91.04,53.06,2009,7,17,Warm,Dry
24890,0,82.04,50,2009,7,18,Warm,Dry
24891,0,80.06,46.94,2009,7,19,Warm,Dry
24892,0,82.04,51.98,2009,7,20,Warm,Dry
24893,0,87.98,50,2009,7,21,Warm,Dry
24894,0,73.94,53.06,2009,7,22,Warm,Dry
24895,0,69.98,53.06,2009,7,23,Warm,Dry
24896,0,80.06,51.98,2009,7,24,Warm,Dry
24897,0,87.98,55.94,2009,7,25,Warm,Dry
24898,0,89.96,55.94,2009,7,26,Warm,Dry
24899,0,96.98,60.98,2009,7,27,Warm,Dry
24900,0,100.94,62.96,2009,7,28,Warm,Dry
24901,0,104,64.04,2009,7,29,Warm,Dry
24902,0,95,57.92,2009,7,30,Warm,Dry
24903,0,89.96,55.94,2009,7,31,Warm,Dry
24904,0,91.04,53.06,2009,8,1,Warm,Dry
24905,0,91.94,53.96,2009,8,2,Warm,Dry
24906,0,82.94,51.08,2009,8,3,Warm,Dry
24907,0,75.02,50,2009,8,4,Warm,Dry
24908,0,71.06,46.94,2009,8,5,Warm,Dry
24909,0,68,50,2009,8,6,Warm,Dry
24910,0,62.96,48.02,2009,8,7,Warm,Dry
24911,0,66.02,57.02,2009,8,8,Warm,Dry
24912,0,73.94,53.06,2009,8,9,Warm,Dry
24913,0.039370079,69.98,50,2009,8,10,Warm,Damp
24914,0.181102362,71.06,57.92,2009,8,11,Warm,Really Wet
24915,0.559055118,71.96,53.06,2009,8,12,Warm,Really Wet
24916,0.039370079,71.06,46.94,2009,8,13,Warm,Damp
24917,0,64.04,50,2009,8,14,Warm,Dry
24918,0,62.96,48.02,2009,8,15,Warm,Dry
24919,0,77,44.96,2009,8,16,Warm,Dry
24920,0,82.94,48.92,2009,8,17,Warm,Dry
24921,0,86,53.06,2009,8,18,Warm,Dry
24922,0,91.04,57.02,2009,8,19,Warm,Dry
24923,0,77,57.92,2009,8,20,Warm,Dry
24924,0,69.98,57.02,2009,8,21,Warm,Dry
24925,0.019685039,75.02,53.96,2009,8,22,Warm,Damp
24926,0,71.06,46.04,2009,8,23,Warm,Dry
24927,0,78.08,42.08,2009,8,24,Warm,Dry
24928,0.051181102,71.96,51.08,2009,8,25,Warm,Damp
24929,0,75.02,44.06,2009,8,26,Warm,Dry
24930,0,91.94,42.98,2009,8,27,Warm,Dry
24931,0.011811024,75.02,48.02,2009,8,28,Warm,Damp
24932,0.318897638,69.08,53.96,2009,8,29,Warm,Really Wet
